YYYYMMDD,Hour,WindSpeed,Temperature,PrecipitationAmount,PrecipitationDuration,GlobalRadiation,AirPressure,CloudCover
2022-08-24,14,20,280,0,0,140.0,10180,8
2022-08-24,15,30,288,0,0,167.0,10177,7
2022-08-24,16,30,285,0,0,155.0,10176,7
2022-08-24,17,30,275,0,0,105.0,10175,7
2022-08-24,18,30,262,0,0,35.0,10176,8
2022-08-24,19,30,247,0,0,3.0,10179,8
2022-08-24,20,30,233,0,0,0.0,10179,4
2022-08-24,21,20,225,0,0,0.0,10178,7
2022-08-24,22,20,221,0,0,0.0,10177,7
2022-08-24,23,20,216,0,0,0.0,10174,7
2022-08-24,24,20,210,0,0,0.0,10171,7
2022-08-25,1,10,190,0,0,0.0,10168,0
2022-08-25,2,10,183,0,0,0.0,10166,1
2022-08-25,3,20,176,0,0,0.0,10163,6
2022-08-25,4,20,189,0,0,0.0,10159,8
2022-08-25,5,20,188,0,0,2.0,10156,1
2022-08-25,6,20,208,0,0,18.0,10159,6
2022-08-25,7,30,226,0,0,52.0,10159,6
2022-08-25,8,30,250,0,0,131.0,10158,5
2022-08-25,9,30,274,0,0,179.0,10156,2
2022-08-25,10,30,291,0,0,216.0,10154,6
2022-08-25,11,30,303,0,0,239.0,10147,8
2022-08-25,12,30,302,0,0,190.0,10144,8
2022-08-25,13,30,312,0,0,263.0,10140,8
2022-08-25,14,30,318,0,0,222.0,10136,3
2022-08-25,15,20,317,0,0,196.0,10133,0
2022-08-25,16,10,290,0,0,92.0,10131,4
2022-08-25,17,30,277,0,0,74.0,10133,8
2022-08-25,18,30,251,0,0,29.0,10134,8
2022-08-25,19,30,236,0,0,3.0,10139,8
2022-08-25,20,40,216,0,0,0.0,10145,8
2022-08-25,21,30,207,0,0,0.0,10150,7
2022-08-25,22,30,205,0,0,0.0,10154,8
2022-08-25,23,30,201,0,0,0.0,10156,8
2022-08-25,24,40,199,0,0,0.0,10157,8
2022-08-26,1,30,197,0,0,0.0,10157,8
2022-08-26,2,30,197,0,0,0.0,10157,8
2022-08-26,3,30,193,-1,0,0.0,10157,8
2022-08-26,4,30,194,0,0,0.0,10157,8
2022-08-26,5,30,192,0,0,1.0,10158,8
2022-08-26,6,30,190,0,0,9.0,10162,8
2022-08-26,7,30,198,0,0,32.0,10166,8
2022-08-26,8,30,198,0,0,31.0,10171,8
2022-08-26,9,40,201,0,0,50.0,10171,8
2022-08-26,10,40,202,0,0,70.0,10173,8
2022-08-26,11,40,203,-1,0,70.0,10173,8
2022-08-26,12,40,205,0,0,78.0,10173,8
2022-08-26,13,30,205,0,0,72.0,10175,8
2022-08-26,14,30,206,0,0,62.0,10174,8
2022-08-26,15,40,204,0,0,63.0,10172,8
2022-08-26,16,40,201,0,0,66.0,10170,8
2022-08-26,17,40,202,0,0,48.0,10170,8
2022-08-26,18,30,198,0,0,17.0,10173,8
2022-08-26,19,30,193,0,0,2.0,10176,8
2022-08-26,20,30,179,0,0,0.0,10180,7
2022-08-26,21,20,164,0,0,0.0,10180,1
2022-08-26,22,20,157,0,0,0.0,10181,3
2022-08-26,23,10,158,0,0,0.0,10180,7
2022-08-26,24,10,161,0,0,0.0,10178,8
2022-08-27,1,10,163,0,0,0.0,10176,8
2022-08-27,2,10,150,0,0,0.0,10176,4
2022-08-27,3,20,135,0,0,0.0,10173,1
2022-08-27,4,20,127,0,0,0.0,10173,1
2022-08-27,5,10,117,0,0,0.0,10174,2
2022-08-27,6,10,139,0,0,12.0,10176,8
2022-08-27,7,10,158,0,0,17.0,10177,8
2022-08-27,8,10,176,0,0,69.0,10179,5
2022-08-27,9,20,183,0,0,43.0,10183,8
2022-08-27,10,20,192,0,0,92.0,10183,8
2022-08-27,11,30,199,0,0,123.0,10181,8
2022-08-27,12,40,206,0,0,155.0,10180,8
2022-08-27,13,40,210,0,0,169.0,10179,8
2022-08-27,14,40,210,0,0,160.0,10178,8
2022-08-27,15,40,208,0,0,121.0,10179,8
2022-08-27,16,40,200,0,0,77.0,10181,8
2022-08-27,17,50,195,0,0,50.0,10181,8
2022-08-27,18,40,192,0,0,23.0,10182,8
2022-08-27,19,40,177,0,0,5.0,10188,0
2022-08-27,20,30,164,0,0,0.0,10194,0
2022-08-27,21,20,156,0,0,0.0,10196,0
2022-08-27,22,20,144,0,0,0.0,10197,0
2022-08-27,23,20,130,0,0,0.0,10199,0
2022-08-27,24,10,106,0,0,0.0,10200,0
2022-08-28,1,10,98,0,0,0.0,10201,1
2022-08-28,2,10,92,0,0,0.0,10201,0
2022-08-28,3,10,86,0,0,0.0,10203,0
2022-08-28,4,10,83,0,0,0.0,10205,1
2022-08-28,5,0,85,0,0,1.0,10208,1
2022-08-28,6,10,120,0,0,26.0,10211,0
2022-08-28,7,20,165,0,0,76.0,10213,2
2022-08-28,8,30,177,0,0,121.0,10216,3
2022-08-28,9,40,194,0,0,194.0,10217,2
2022-08-28,10,50,201,0,0,207.0,10218,2
2022-08-28,11,50,202,0,0,210.0,10218,4
2022-08-28,12,50,205,0,0,223.0,10219,5
2022-08-28,13,50,213,0,0,226.0,10219,3
2022-08-28,14,50,216,0,0,229.0,10215,1
2022-08-28,15,50,216,0,0,215.0,10215,4
2022-08-28,16,50,210,0,0,133.0,10214,1
2022-08-28,17,50,199,0,0,88.0,10214,1
2022-08-28,18,40,188,0,0,31.0,10215,7
2022-08-28,19,20,157,0,0,2.0,10216,7
2022-08-28,20,10,132,0,0,0.0,10221,8
2022-08-28,21,10,130,0,0,0.0,10224,8
2022-08-28,22,20,149,0,0,0.0,10227,8
2022-08-28,23,10,118,0,0,0.0,10227,8
2022-08-28,24,10,106,0,0,0.0,10224,8
2022-08-29,1,10,104,0,0,0.0,10225,8
2022-08-29,2,10,110,0,0,0.0,10225,8
2022-08-29,3,10,101,0,0,0.0,10226,8
2022-08-29,4,0,114,0,0,0.0,10223,8
2022-08-29,5,10,119,0,0,1.0,10223,8
2022-08-29,6,0,132,0,0,12.0,10227,8
2022-08-29,7,10,160,0,0,37.0,10229,8
2022-08-29,8,10,170,0,0,49.0,10229,8
2022-08-29,9,10,181,0,0,102.0,10230,8
2022-08-29,10,20,192,0,0,137.0,10231,8
2022-08-29,11,20,191,0,0,144.0,10229,8
2022-08-29,12,20,202,0,0,142.0,10225,8
2022-08-29,13,30,213,0,0,160.0,10221,8
2022-08-29,14,30,214,0,0,181.0,10216,7
2022-08-29,15,30,212,0,0,175.0,10213,7
2022-08-29,16,30,215,0,0,105.0,10208,4
2022-08-29,17,30,212,0,0,93.0,10207,5
2022-08-29,18,30,202,0,0,38.0,10209,4
2022-08-29,19,30,188,0,0,3.0,10209,0
2022-08-29,20,30,181,0,0,0.0,10213,0
2022-08-29,21,30,173,0,0,0.0,10214,0
2022-08-29,22,30,167,0,0,0.0,10214,0
2022-08-29,23,30,159,0,0,0.0,10217,0
2022-08-29,24,30,154,0,0,0.0,10217,1
2022-08-30,1,30,148,0,0,0.0,10217,1
2022-08-30,2,20,145,0,0,0.0,10218,4
2022-08-30,3,20,141,0,0,0.0,10215,1
2022-08-30,4,20,140,0,0,0.0,10213,0
2022-08-30,5,30,139,0,0,1.0,10216,1
2022-08-30,6,30,146,0,0,22.0,10220,0
2022-08-30,7,40,168,0,0,73.0,10220,1
2022-08-30,8,50,189,0,0,121.0,10221,2
2022-08-30,9,60,201,0,0,172.0,10222,8
2022-08-30,10,50,213,0,0,204.0,10222,8
2022-08-30,11,50,220,0,0,229.0,10221,8
2022-08-30,12,50,225,0,0,251.0,10218,8
2022-08-30,13,50,227,0,0,235.0,10216,8
2022-08-30,14,50,228,0,0,205.0,10212,8
2022-08-30,15,50,223,0,0,159.0,10212,8
2022-08-30,16,50,220,0,0,98.0,10208,8
2022-08-30,17,40,215,0,0,62.0,10206,8
2022-08-30,18,40,206,0,0,29.0,10208,7
2022-08-30,19,20,191,0,0,3.0,10213,7
2022-08-30,20,30,181,0,0,0.0,10216,8
2022-08-30,21,30,175,0,0,0.0,10218,5
2022-08-30,22,30,170,0,0,0.0,10221,4
2022-08-30,23,30,164,0,0,0.0,10223,0
2022-08-30,24,40,158,0,0,0.0,10223,3
2022-08-31,1,40,153,0,0,0.0,10222,8
2022-08-31,2,40,146,0,0,0.0,10223,8
2022-08-31,3,40,143,0,0,0.0,10223,8
2022-08-31,4,50,142,0,0,0.0,10224,8
2022-08-31,5,50,141,0,0,1.0,10226,8
2022-08-31,6,40,142,0,0,20.0,10228,8
2022-08-31,7,50,156,0,0,71.0,10231,7
2022-08-31,8,40,178,0,0,122.0,10232,7
2022-08-31,9,50,188,0,0,175.0,10233,0
2022-08-31,10,50,208,0,0,227.0,10232,0
2022-08-31,11,50,213,0,0,245.0,10231,1
2022-08-31,12,60,225,0,0,245.0,10226,0
2022-08-31,13,50,228,0,0,239.0,10221,3
2022-08-31,14,50,233,0,0,220.0,10218,2
2022-08-31,15,50,231,0,0,181.0,10215,2
2022-08-31,16,50,231,0,0,145.0,10213,1
2022-08-31,17,50,223,0,0,89.0,10213,0
2022-08-31,18,50,210,0,0,35.0,10215,0
2022-08-31,19,30,193,0,0,2.0,10219,0
2022-08-31,20,30,182,0,0,0.0,10223,0
2022-08-31,21,40,172,0,0,0.0,10225,0
2022-08-31,22,50,164,0,0,0.0,10224,0
2022-08-31,23,40,156,0,0,0.0,10225,0
2022-08-31,24,40,147,0,0,0.0,10220,0
2022-09-01,1,40,141,0,0,0.0,10217,0
2022-09-01,2,30,133,0,0,0.0,10216,0
2022-09-01,3,30,127,0,0,0.0,10215,4
2022-09-01,4,30,124,0,0,0.0,10213,5
2022-09-01,5,20,120,0,0,1.0,10212,5
2022-09-01,6,20,136,0,0,24.0,10214,6
2022-09-01,7,30,161,0,0,72.0,10216,1
2022-09-01,8,40,187,0,0,128.0,10217,0
2022-09-01,9,50,208,0,0,180.0,10216,0
2022-09-01,10,50,220,0,0,222.0,10212,0
2022-09-01,11,50,234,0,0,250.0,10208,0
2022-09-01,12,50,234,0,0,255.0,10205,0
2022-09-01,13,40,241,0,0,256.0,10202,0
2022-09-01,14,50,242,0,0,232.0,10197,0
2022-09-01,15,40,243,0,0,194.0,10191,0
2022-09-01,16,40,242,0,0,142.0,10188,0
2022-09-01,17,40,236,0,0,88.0,10184,0
2022-09-01,18,40,219,0,0,33.0,10184,0
2022-09-01,19,20,176,0,0,1.0,10187,0
2022-09-01,20,30,177,0,0,0.0,10188,0
2022-09-01,21,30,182,0,0,0.0,10188,0
2022-09-01,22,40,177,0,0,0.0,10185,4
2022-09-01,23,40,171,0,0,0.0,10182,8
2022-09-01,24,40,163,0,0,0.0,10177,8
2022-09-02,1,30,154,0,0,0.0,10174,6
2022-09-02,2,30,149,0,0,0.0,10171,8
2022-09-02,3,30,144,0,0,0.0,10168,8
2022-09-02,4,30,137,0,0,0.0,10165,8
2022-09-02,5,20,137,0,0,1.0,10163,8
2022-09-02,6,30,147,0,0,19.0,10162,7
2022-09-02,7,30,167,0,0,65.0,10161,8
2022-09-02,8,30,183,0,0,106.0,10158,8
2022-09-02,9,20,203,0,0,142.0,10156,8
2022-09-02,10,30,223,0,0,189.0,10153,8
2022-09-02,11,30,233,0,0,225.0,10149,8
2022-09-02,12,40,249,0,0,249.0,10145,8
2022-09-02,13,50,251,0,0,278.0,10141,7
2022-09-02,14,40,254,0,0,218.0,10135,7
2022-09-02,15,40,253,0,0,192.0,10130,5
2022-09-02,16,30,246,0,0,125.0,10126,7
2022-09-02,17,40,241,0,0,58.0,10120,8
2022-09-02,18,40,223,0,0,25.0,10120,7
2022-09-02,19,40,210,0,0,2.0,10120,5
2022-09-02,20,40,200,0,0,0.0,10122,8
2022-09-02,21,40,191,0,0,0.0,10122,3
2022-09-02,22,40,183,0,0,0.0,10120,5
2022-09-02,23,40,173,0,0,0.0,10118,7
2022-09-02,24,30,167,0,0,0.0,10115,1
2022-09-03,1,30,163,0,0,0.0,10113,6
2022-09-03,2,30,169,0,0,0.0,10114,8
2022-09-03,3,30,154,0,0,0.0,10112,7
2022-09-03,4,30,154,0,0,0.0,10112,8
2022-09-03,5,30,147,0,0,0.0,10111,6
2022-09-03,6,30,151,0,0,14.0,10111,7
2022-09-03,7,30,175,0,0,67.0,10111,3
2022-09-03,8,30,200,0,0,122.0,10113,0
2022-09-03,9,30,219,0,0,173.0,10114,0
2022-09-03,10,40,233,0,0,213.0,10115,0
2022-09-03,11,40,245,0,0,239.0,10111,0
2022-09-03,12,40,253,0,0,247.0,10109,0
2022-09-03,13,40,255,0,0,243.0,10111,0
2022-09-03,14,30,263,0,0,220.0,10108,0
2022-09-03,15,30,263,0,0,181.0,10109,0
2022-09-03,16,20,264,0,0,131.0,10109,0
2022-09-03,17,20,255,0,0,77.0,10110,1
2022-09-03,18,10,222,0,0,25.0,10114,8
2022-09-03,19,10,176,0,0,1.0,10122,3
2022-09-03,20,10,155,0,0,0.0,10125,7
2022-09-03,21,10,146,0,0,0.0,10128,7
2022-09-03,22,10,140,0,0,0.0,10131,1
2022-09-03,23,10,132,0,0,0.0,10132,2
2022-09-03,24,20,140,0,0,0.0,10136,3
2022-09-04,1,10,131,0,0,0.0,10140,3
2022-09-04,2,10,129,0,0,0.0,10144,1
2022-09-04,3,10,127,0,0,0.0,10148,7
2022-09-04,4,20,130,0,0,0.0,10151,8
2022-09-04,5,10,135,0,0,1.0,10156,6
2022-09-04,6,10,149,0,0,13.0,10162,3
2022-09-04,7,20,174,0,0,54.0,10166,4
2022-09-04,8,20,202,0,0,116.0,10170,7
2022-09-04,9,20,225,0,0,163.0,10175,8
2022-09-04,10,20,240,0,0,199.0,10175,8
2022-09-04,11,30,252,0,0,209.0,10177,8
2022-09-04,12,20,252,0,0,195.0,10176,8
2022-09-04,13,30,255,0,0,165.0,10177,7
2022-09-04,14,30,259,0,0,159.0,10178,8
2022-09-04,15,20,264,0,0,143.0,10178,8
2022-09-04,16,30,264,0,0,116.0,10177,8
2022-09-04,17,30,257,0,0,55.0,10176,8
2022-09-04,18,20,218,0,0,28.0,10179,8
2022-09-04,19,10,171,0,0,1.0,10185,8
2022-09-04,20,10,151,0,0,0.0,10187,8
2022-09-04,21,10,142,0,0,0.0,10189,8
2022-09-04,22,10,139,0,0,0.0,10190,8
2022-09-04,23,10,135,0,0,0.0,10192,8
2022-09-04,24,10,131,0,0,0.0,10190,8
2022-09-05,1,20,126,0,0,0.0,10188,8
2022-09-05,2,10,122,0,0,0.0,10187,7
2022-09-05,3,10,119,0,0,0.0,10187,3
2022-09-05,4,20,119,0,0,0.0,10187,8
2022-09-05,5,10,117,0,0,0.0,10189,8
2022-09-05,6,20,155,0,0,18.0,10190,7
2022-09-05,7,20,198,0,0,69.0,10194,8
2022-09-05,8,20,225,0,0,118.0,10197,8
2022-09-05,9,20,254,0,0,172.0,10196,8
2022-09-05,10,30,272,0,0,207.0,10191,2
2022-09-05,11,40,277,0,0,215.0,10188,8
2022-09-05,12,40,284,0,0,209.0,10185,8
2022-09-05,13,30,287,0,0,185.0,10183,7
2022-09-05,14,30,281,0,0,132.0,10181,8
2022-09-05,15,20,279,0,0,84.0,10175,8
2022-09-05,16,20,269,0,0,69.0,10171,8
2022-09-05,17,10,243,0,0,27.0,10167,8
2022-09-05,18,20,228,0,0,12.0,10165,8
2022-09-05,19,20,210,0,0,0.0,10167,8
2022-09-05,20,40,228,0,0,0.0,10178,8
2022-09-05,21,40,207,-1,0,0.0,10177,8
2022-09-05,22,30,197,-1,0,0.0,10176,8
2022-09-05,23,20,187,1,6,0.0,10167,8
2022-09-05,24,20,180,1,5,0.0,10162,8
2022-09-06,1,20,178,2,5,0.0,10166,8
2022-09-06,2,20,177,-1,0,0.0,10156,8
2022-09-06,3,30,173,-1,0,0.0,10147,8
2022-09-06,4,10,165,0,0,0.0,10152,7
2022-09-06,5,10,156,0,0,0.0,10155,8
2022-09-06,6,10,162,0,0,12.0,10156,8
2022-09-06,7,20,190,0,0,61.0,10154,0
2022-09-06,8,30,206,0,0,120.0,10152,0
2022-09-06,9,40,222,0,0,168.0,10148,5
2022-09-06,10,40,237,0,0,213.0,10148,3
2022-09-06,11,30,249,0,0,223.0,10150,4
2022-09-06,12,40,248,0,0,231.0,10153,2
2022-09-06,13,30,260,0,0,228.0,10148,1
2022-09-06,14,20,268,0,0,206.0,10142,2
2022-09-06,15,20,264,0,0,167.0,10141,7
2022-09-06,16,20,250,0,0,87.0,10140,8
2022-09-06,17,20,236,0,0,26.0,10137,8
2022-09-06,18,10,210,0,0,4.0,10137,8
2022-09-06,19,20,216,-1,0,0.0,10132,8
2022-09-06,20,30,213,-1,0,0.0,10124,8
2022-09-06,21,30,198,2,2,0.0,10113,8
2022-09-06,22,40,194,1,1,0.0,10122,8
2022-09-06,23,60,166,70,10,0.0,10141,8
2022-09-06,24,40,166,25,10,0.0,10129,8
2022-09-07,1,40,164,29,10,0.0,10129,8
2022-09-07,2,30,162,29,10,0.0,10121,8
2022-09-07,3,20,158,1,2,0.0,10122,8
2022-09-07,4,10,154,-1,0,0.0,10120,8
2022-09-07,5,20,153,-1,0,0.0,10120,7
2022-09-07,6,10,150,0,0,7.0,10121,6
2022-09-07,7,30,165,0,0,39.0,10124,8
2022-09-07,8,40,181,0,0,113.0,10126,7
2022-09-07,9,40,193,0,0,155.0,10129,8
2022-09-07,10,40,210,0,0,204.0,10128,8
2022-09-07,11,30,221,0,0,224.0,10126,7
2022-09-07,12,40,228,0,0,236.0,10124,6
2022-09-07,13,40,234,0,0,250.0,10120,6
2022-09-07,14,30,242,0,0,164.0,10117,7
2022-09-07,15,30,234,0,0,136.0,10114,7
2022-09-07,16,30,236,0,0,111.0,10112,7
2022-09-07,17,30,225,0,0,50.0,10109,8
2022-09-07,18,10,200,0,0,18.0,10107,6
2022-09-07,19,10,168,0,0,0.0,10106,7
2022-09-07,20,10,156,0,0,0.0,10105,5
2022-09-07,21,10,156,0,0,0.0,10101,7
2022-09-07,22,10,159,0,0,0.0,10098,8
2022-09-07,23,10,161,0,0,0.0,10095,8
2022-09-07,24,10,166,0,0,0.0,10087,8
2022-09-08,1,10,171,0,0,0.0,10083,8
2022-09-08,2,30,169,6,6,0.0,10083,8
2022-09-08,3,20,163,1,2,0.0,10076,8
2022-09-08,4,20,163,5,3,0.0,10075,8
2022-09-08,5,30,161,74,9,1.0,10074,8
2022-09-08,6,20,161,15,10,2.0,10075,8
2022-09-08,7,20,161,29,10,6.0,10076,8
2022-09-08,8,20,164,1,2,23.0,10076,8
2022-09-08,9,30,176,0,0,80.0,10079,8
2022-09-08,10,30,183,0,0,101.0,10076,7
2022-09-08,11,40,192,1,1,162.0,10077,4
2022-09-08,12,40,206,0,0,195.0,10075,2
2022-09-08,13,50,210,0,0,216.0,10071,4
2022-09-08,14,40,213,0,0,157.0,10072,5
2022-09-08,15,40,209,0,0,121.0,10070,5
2022-09-08,16,50,187,0,0,39.0,10073,8
2022-09-08,17,40,184,0,0,42.0,10072,8
2022-09-08,18,30,176,0,0,7.0,10072,8
2022-09-08,19,30,171,1,3,0.0,10072,8
2022-09-08,20,20,160,0,0,0.0,10072,6
2022-09-08,21,20,150,0,0,0.0,10075,8
2022-09-08,22,30,154,0,0,0.0,10073,8
2022-09-08,23,30,149,-1,0,0.0,10074,8
2022-09-08,24,30,145,1,5,0.0,10071,8
2022-09-09,1,20,139,0,0,0.0,10071,8
2022-09-09,2,20,132,0,0,0.0,10067,8
2022-09-09,3,20,130,0,0,0.0,10065,8
2022-09-09,4,30,131,0,0,0.0,10063,8
2022-09-09,5,30,130,0,0,0.0,10060,8
2022-09-09,6,30,138,0,0,10.0,10060,8
2022-09-09,7,30,157,0,0,44.0,10059,8
2022-09-09,8,50,162,0,0,81.0,10060,8
2022-09-09,9,50,165,0,0,42.0,10062,8
2022-09-09,10,50,160,2,2,27.0,10063,8
2022-09-09,11,40,169,2,2,78.0,10062,8
2022-09-09,12,60,166,-1,0,68.0,10061,8
2022-09-09,13,50,176,-1,0,83.0,10059,8
2022-09-09,14,50,174,-1,0,72.0,10060,8
2022-09-09,15,40,178,10,5,74.0,10059,8
2022-09-09,16,40,177,-1,0,56.0,10061,8
2022-09-09,17,30,173,0,0,41.0,10064,8
2022-09-09,18,30,173,0,0,7.0,10068,8
2022-09-09,19,30,162,1,2,0.0,10073,5
2022-09-09,20,30,163,0,0,0.0,10078,8
2022-09-09,21,30,158,0,0,0.0,10080,8
2022-09-09,22,30,157,-1,0,0.0,10081,8
2022-09-09,23,30,155,-1,0,0.0,10082,8
2022-09-09,24,30,157,1,3,0.0,10081,8
2022-09-10,1,30,152,18,9,0.0,10080,8
2022-09-10,2,30,151,-1,0,0.0,10080,8
2022-09-10,3,30,153,-1,0,0.0,10078,8
2022-09-10,4,40,156,1,2,0.0,10076,8
2022-09-10,5,30,156,10,4,0.0,10078,8
2022-09-10,6,20,159,-1,0,3.0,10080,8
2022-09-10,7,20,165,0,0,26.0,10084,8
2022-09-10,8,10,175,0,0,58.0,10089,8
2022-09-10,9,10,181,-1,0,88.0,10096,7
2022-09-10,10,30,178,6,2,134.0,10101,7
2022-09-10,11,30,190,-1,0,153.0,10107,4
2022-09-10,12,30,181,7,1,168.0,10112,7
2022-09-10,13,30,198,-1,0,105.0,10115,3
2022-09-10,14,40,209,0,0,188.0,10119,3
2022-09-10,15,40,209,0,0,143.0,10124,0
2022-09-10,16,30,207,0,0,124.0,10130,0
2022-09-10,17,30,196,0,0,61.0,10136,0
2022-09-10,18,20,182,0,0,14.0,10143,0
2022-09-10,19,20,160,0,0,0.0,10152,0
2022-09-10,20,20,149,0,0,0.0,10160,1
2022-09-10,21,20,149,0,0,0.0,10162,1
2022-09-10,22,20,139,0,0,0.0,10167,1
2022-09-10,23,10,133,0,0,0.0,10171,1
2022-09-10,24,10,119,0,0,0.0,10175,1
2022-09-11,1,10,120,0,0,0.0,10177,1
2022-09-11,2,10,108,0,0,0.0,10178,0
2022-09-11,3,0,107,0,0,0.0,10180,1
2022-09-11,4,0,104,0,0,0.0,10181,9
2022-09-11,5,0,101,0,0,0.0,10185,9
2022-09-11,6,0,108,0,0,8.0,10190,9
2022-09-11,7,0,135,0,0,46.0,10192,9
2022-09-11,8,0,158,0,0,78.0,10195,8
2022-09-11,9,10,193,0,0,160.0,10198,2
2022-09-11,10,10,208,0,0,231.0,10198,4
2022-09-11,11,10,213,0,0,183.0,10197,1
2022-09-11,12,10,214,0,0,201.0,10196,0
2022-09-11,13,10,213,0,0,152.0,10193,7
2022-09-11,14,20,213,0,0,132.0,10189,4
2022-09-11,15,20,203,0,0,66.0,10187,1
2022-09-11,16,10,214,0,0,65.0,10182,7
2022-09-11,17,10,200,0,0,40.0,10180,7
2022-09-11,18,10,179,0,0,12.0,10178,7
2022-09-11,19,10,152,0,0,0.0,10178,8
2022-09-11,20,10,140,0,0,0.0,10180,8
2022-09-11,21,10,134,0,0,0.0,10178,7
2022-09-11,22,10,127,0,0,0.0,10177,1
2022-09-11,23,10,119,0,0,0.0,10175,3
2022-09-11,24,10,114,0,0,0.0,10172,7
2022-09-12,1,20,112,0,0,0.0,10169,7
2022-09-12,2,10,106,0,0,0.0,10164,8
2022-09-12,3,20,107,0,0,0.0,10160,8
2022-09-12,4,20,111,0,0,0.0,10156,8
2022-09-12,5,20,126,0,0,0.0,10156,8
2022-09-12,6,10,126,0,0,5.0,10154,8
2022-09-12,7,20,146,0,0,43.0,10153,7
2022-09-12,8,20,168,0,0,92.0,10154,8
2022-09-12,9,20,192,0,0,153.0,10153,8
2022-09-12,10,30,206,0,0,194.0,10149,8
2022-09-12,11,30,218,0,0,220.0,10143,8
2022-09-12,12,30,230,0,0,226.0,10141,8
2022-09-12,13,40,234,0,0,206.0,10135,8
2022-09-12,14,40,238,0,0,195.0,10130,8
2022-09-12,15,40,236,0,0,141.0,10124,8
2022-09-12,16,30,237,0,0,106.0,10120,8
2022-09-12,17,20,222,0,0,41.0,10113,8
2022-09-12,18,10,188,0,0,7.0,10111,8
2022-09-12,19,10,166,0,0,0.0,10110,8
2022-09-12,20,10,168,0,0,0.0,10109,8
2022-09-12,21,0,159,0,0,0.0,10108,8
2022-09-12,22,10,161,0,0,0.0,10108,8
2022-09-12,23,10,163,0,0,0.0,10102,8
2022-09-12,24,10,162,-1,0,0.0,10097,8
2022-09-13,1,0,164,0,0,0.0,10096,8
2022-09-13,2,10,170,-1,0,0.0,10095,8
2022-09-13,3,10,162,0,0,0.0,10094,8
2022-09-13,4,0,162,0,0,0.0,10094,8
2022-09-13,5,10,161,0,0,0.0,10098,8
2022-09-13,6,10,168,0,0,4.0,10101,8
2022-09-13,7,10,188,0,0,17.0,10102,8
2022-09-13,8,20,198,0,0,63.0,10104,7
2022-09-13,9,20,201,0,0,91.0,10106,8
2022-09-13,10,20,211,0,0,141.0,10105,7
2022-09-13,11,20,215,0,0,150.0,10102,7
2022-09-13,12,30,219,0,0,207.0,10101,8
2022-09-13,13,20,224,0,0,219.0,10101,8
2022-09-13,14,30,223,0,0,172.0,10101,8
2022-09-13,15,30,212,0,0,142.0,10100,8
2022-09-13,16,20,205,0,0,56.0,10097,8
2022-09-13,17,30,189,0,0,35.0,10097,8
2022-09-13,18,30,177,0,0,8.0,10097,8
2022-09-13,19,30,169,0,0,0.0,10097,8
2022-09-13,20,20,162,0,0,0.0,10100,8
2022-09-13,21,10,148,0,0,0.0,10099,8
2022-09-13,22,10,140,0,0,0.0,10096,8
2022-09-13,23,20,142,0,0,0.0,10094,8
2022-09-13,24,10,138,0,0,0.0,10092,8
2022-09-14,1,10,137,0,0,0.0,10086,8
2022-09-14,2,10,138,0,0,0.0,10081,8
2022-09-14,3,10,140,-1,0,0.0,10076,8
2022-09-14,4,10,137,-1,0,0.0,10070,8
2022-09-14,5,10,134,-1,0,0.0,10068,8
2022-09-14,6,10,137,0,0,3.0,10069,8
2022-09-14,7,10,143,0,0,17.0,10068,8
2022-09-14,8,10,151,0,0,28.0,10068,8
2022-09-14,9,10,156,0,0,44.0,10064,8
2022-09-14,10,10,166,0,0,57.0,10064,8
2022-09-14,11,10,167,0,0,53.0,10063,8
2022-09-14,12,10,173,0,0,75.0,10062,8
2022-09-14,13,20,184,0,0,146.0,10057,8
2022-09-14,14,20,188,0,0,129.0,10055,8
2022-09-14,15,20,200,0,0,143.0,10049,8
2022-09-14,16,20,197,0,0,112.0,10048,8
2022-09-14,17,20,181,0,0,43.0,10052,7
2022-09-14,18,20,170,0,0,10.0,10057,8
2022-09-14,19,10,153,0,0,0.0,10059,8
2022-09-14,20,10,138,0,0,0.0,10062,8
2022-09-14,21,10,130,0,0,0.0,10065,8
2022-09-14,22,0,118,0,0,0.0,10066,6
2022-09-14,23,10,129,0,0,0.0,10067,8
2022-09-14,24,10,147,-1,0,0.0,10070,7
2022-09-15,1,10,132,0,0,0.0,10069,8
2022-09-15,2,20,146,0,0,0.0,10071,8
2022-09-15,3,10,142,0,0,0.0,10071,8
2022-09-15,4,10,146,0,0,0.0,10073,8
2022-09-15,5,10,146,-1,0,0.0,10073,8
2022-09-15,6,20,149,0,0,3.0,10075,8
2022-09-15,7,10,157,0,0,29.0,10079,8
2022-09-15,8,30,157,0,0,50.0,10086,8
2022-09-15,9,20,147,1,1,56.0,10094,8
2022-09-15,10,30,170,-1,0,114.0,10092,8
2022-09-15,11,30,179,0,0,150.0,10089,8
2022-09-15,12,40,185,0,0,149.0,10090,5
2022-09-15,13,50,171,0,0,126.0,10094,8
2022-09-15,14,40,175,0,0,71.0,10093,7
2022-09-15,15,40,173,0,0,110.0,10095,8
2022-09-15,16,40,170,0,0,59.0,10097,7
2022-09-15,17,50,152,0,0,38.0,10098,8
2022-09-15,18,30,148,-1,0,11.0,10101,7
2022-09-15,19,30,128,23,4,0.0,10105,8
