DateUTC,MeasureItem,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100,UpdateDate,CreateDate,Hour,DayofWeek,Month,isHoliday?
2023-07-02 19:00:00,Monthly Hourly Load Values,07/02/2023,19:00,20:00,NL,100,14665.5675,14665.5675,01/03/2024 12:09,,19,6,7,0
2023-07-02 20:00:00,Monthly Hourly Load Values,07/02/2023,20:00,21:00,NL,100,13943.5175,13943.5175,01/03/2024 12:09,,20,6,7,0
2023-07-02 21:00:00,Monthly Hourly Load Values,07/02/2023,21:00,22:00,NL,100,13059.295,13059.295,01/03/2024 12:09,,21,6,7,0
2023-07-02 22:00:00,Monthly Hourly Load Values,07/02/2023,22:00,23:00,NL,100,12267.155,12267.155,01/03/2024 12:09,,22,6,7,0
2023-07-02 23:00:00,Monthly Hourly Load Values,07/02/2023,23:00,00:00,NL,100,11544.2775,11544.2775,01/03/2024 12:09,,23,6,7,0
2023-08-02 00:00:00,Monthly Hourly Load Values,08/02/2023,00:00,01:00,NL,100,10995.26,10995.26,01/03/2024 12:09,,0,2,8,0
2023-08-02 01:00:00,Monthly Hourly Load Values,08/02/2023,01:00,02:00,NL,100,10777.5625,10777.5625,01/03/2024 12:09,,1,2,8,0
2023-08-02 02:00:00,Monthly Hourly Load Values,08/02/2023,02:00,03:00,NL,100,10684.815,10684.815,01/03/2024 12:09,,2,2,8,0
2023-08-02 03:00:00,Monthly Hourly Load Values,08/02/2023,03:00,04:00,NL,100,10740.085,10740.085,01/03/2024 12:09,,3,2,8,0
2023-08-02 04:00:00,Monthly Hourly Load Values,08/02/2023,04:00,05:00,NL,100,11144.2275,11144.2275,01/03/2024 12:09,,4,2,8,0
2023-08-02 05:00:00,Monthly Hourly Load Values,08/02/2023,05:00,06:00,NL,100,12382.05,12382.05,01/03/2024 12:09,,5,2,8,0
2023-08-02 06:00:00,Monthly Hourly Load Values,08/02/2023,06:00,07:00,NL,100,14320.5925,14320.5925,01/03/2024 12:09,,6,2,8,0
2023-08-02 07:00:00,Monthly Hourly Load Values,08/02/2023,07:00,08:00,NL,100,15203.1725,15203.1725,01/03/2024 12:09,,7,2,8,0
2023-08-02 08:00:00,Monthly Hourly Load Values,08/02/2023,08:00,09:00,NL,100,13942.7425,13942.7425,01/03/2024 12:09,,8,2,8,0
2023-08-02 09:00:00,Monthly Hourly Load Values,08/02/2023,09:00,10:00,NL,100,12145.09,12145.09,01/03/2024 12:09,,9,2,8,0
2023-08-02 10:00:00,Monthly Hourly Load Values,08/02/2023,10:00,11:00,NL,100,10710.7825,10710.7825,01/03/2024 12:09,,10,2,8,0
2023-08-02 11:00:00,Monthly Hourly Load Values,08/02/2023,11:00,12:00,NL,100,9842.35,9842.35,01/03/2024 12:09,,11,2,8,0
2023-08-02 12:00:00,Monthly Hourly Load Values,08/02/2023,12:00,13:00,NL,100,9745.36,9745.36,01/03/2024 12:09,,12,2,8,0
2023-08-02 13:00:00,Monthly Hourly Load Values,08/02/2023,13:00,14:00,NL,100,10203.8075,10203.8075,01/03/2024 12:09,,13,2,8,0
2023-08-02 14:00:00,Monthly Hourly Load Values,08/02/2023,14:00,15:00,NL,100,11374.4725,11374.4725,01/03/2024 12:09,,14,2,8,0
2023-08-02 15:00:00,Monthly Hourly Load Values,08/02/2023,15:00,16:00,NL,100,13213.76,13213.76,01/03/2024 12:09,,15,2,8,0
2023-08-02 16:00:00,Monthly Hourly Load Values,08/02/2023,16:00,17:00,NL,100,15432.8675,15432.8675,01/03/2024 12:09,,16,2,8,0
2023-08-02 17:00:00,Monthly Hourly Load Values,08/02/2023,17:00,18:00,NL,100,15834.27,15834.27,01/03/2024 12:09,,17,2,8,0
2023-08-02 18:00:00,Monthly Hourly Load Values,08/02/2023,18:00,19:00,NL,100,15254.695,15254.695,01/03/2024 12:09,,18,2,8,0
2023-08-02 19:00:00,Monthly Hourly Load Values,08/02/2023,19:00,20:00,NL,100,14530.725,14530.725,01/03/2024 12:09,,19,2,8,0
2023-08-02 20:00:00,Monthly Hourly Load Values,08/02/2023,20:00,21:00,NL,100,13758.68,13758.68,01/03/2024 12:09,,20,2,8,0
2023-08-02 21:00:00,Monthly Hourly Load Values,08/02/2023,21:00,22:00,NL,100,12868.4275,12868.4275,01/03/2024 12:09,,21,2,8,0
2023-08-02 22:00:00,Monthly Hourly Load Values,08/02/2023,22:00,23:00,NL,100,12049.71,12049.71,01/03/2024 12:09,,22,2,8,0
2023-08-02 23:00:00,Monthly Hourly Load Values,08/02/2023,23:00,00:00,NL,100,11319.3375,11319.3375,01/03/2024 12:09,,23,2,8,0
2023-09-02 00:00:00,Monthly Hourly Load Values,09/02/2023,00:00,01:00,NL,100,10884.635,10884.635,01/03/2024 12:09,,0,5,9,0
2023-09-02 01:00:00,Monthly Hourly Load Values,09/02/2023,01:00,02:00,NL,100,10638.875,10638.875,01/03/2024 12:09,,1,5,9,0
2023-09-02 02:00:00,Monthly Hourly Load Values,09/02/2023,02:00,03:00,NL,100,10526.9625,10526.9625,01/03/2024 12:09,,2,5,9,0
2023-09-02 03:00:00,Monthly Hourly Load Values,09/02/2023,03:00,04:00,NL,100,10584.12,10584.12,01/03/2024 12:09,,3,5,9,0
2023-09-02 04:00:00,Monthly Hourly Load Values,09/02/2023,04:00,05:00,NL,100,10927.705,10927.705,01/03/2024 12:09,,4,5,9,0
2023-09-02 05:00:00,Monthly Hourly Load Values,09/02/2023,05:00,06:00,NL,100,12131.3425,12131.3425,01/03/2024 12:09,,5,5,9,0
2023-09-02 06:00:00,Monthly Hourly Load Values,09/02/2023,06:00,07:00,NL,100,14008.79,14008.79,01/03/2024 12:09,,6,5,9,0
2023-09-02 07:00:00,Monthly Hourly Load Values,09/02/2023,07:00,08:00,NL,100,14841.185,14841.185,01/03/2024 12:09,,7,5,9,0
2023-09-02 08:00:00,Monthly Hourly Load Values,09/02/2023,08:00,09:00,NL,100,14297.08,14297.08,01/03/2024 12:09,,8,5,9,0
2023-09-02 09:00:00,Monthly Hourly Load Values,09/02/2023,09:00,10:00,NL,100,13140.175,13140.175,01/03/2024 12:09,,9,5,9,0
2023-09-02 10:00:00,Monthly Hourly Load Values,09/02/2023,10:00,11:00,NL,100,12269.79,12269.79,01/03/2024 12:09,,10,5,9,0
2023-09-02 11:00:00,Monthly Hourly Load Values,09/02/2023,11:00,12:00,NL,100,11926.0225,11926.0225,01/03/2024 12:09,,11,5,9,0
2023-09-02 12:00:00,Monthly Hourly Load Values,09/02/2023,12:00,13:00,NL,100,12572.68,12572.68,01/03/2024 12:09,,12,5,9,0
2023-09-02 13:00:00,Monthly Hourly Load Values,09/02/2023,13:00,14:00,NL,100,13568.1925,13568.1925,01/03/2024 12:09,,13,5,9,0
2023-09-02 14:00:00,Monthly Hourly Load Values,09/02/2023,14:00,15:00,NL,100,14406.5575,14406.5575,01/03/2024 12:09,,14,5,9,0
2023-09-02 15:00:00,Monthly Hourly Load Values,09/02/2023,15:00,16:00,NL,100,15065.8425,15065.8425,01/03/2024 12:09,,15,5,9,0
2023-09-02 16:00:00,Monthly Hourly Load Values,09/02/2023,16:00,17:00,NL,100,15901.825,15901.825,01/03/2024 12:09,,16,5,9,0
2023-09-02 17:00:00,Monthly Hourly Load Values,09/02/2023,17:00,18:00,NL,100,15924.4425,15924.4425,01/03/2024 12:09,,17,5,9,0
2023-09-02 18:00:00,Monthly Hourly Load Values,09/02/2023,18:00,19:00,NL,100,15299.35,15299.35,01/03/2024 12:09,,18,5,9,0
2023-09-02 19:00:00,Monthly Hourly Load Values,09/02/2023,19:00,20:00,NL,100,14543.715,14543.715,01/03/2024 12:09,,19,5,9,0
2023-09-02 20:00:00,Monthly Hourly Load Values,09/02/2023,20:00,21:00,NL,100,13728.8575,13728.8575,01/03/2024 12:09,,20,5,9,0
2023-09-02 21:00:00,Monthly Hourly Load Values,09/02/2023,21:00,22:00,NL,100,12754.8225,12754.8225,01/03/2024 12:09,,21,5,9,0
2023-09-02 22:00:00,Monthly Hourly Load Values,09/02/2023,22:00,23:00,NL,100,11976.195,11976.195,01/03/2024 12:09,,22,5,9,0
2023-09-02 23:00:00,Monthly Hourly Load Values,09/02/2023,23:00,00:00,NL,100,11227.29,11227.29,01/03/2024 12:09,,23,5,9,0
2023-10-02 00:00:00,Monthly Hourly Load Values,10/02/2023,00:00,01:00,NL,100,10774.685,10774.685,01/03/2024 12:09,,0,0,10,0
2023-10-02 01:00:00,Monthly Hourly Load Values,10/02/2023,01:00,02:00,NL,100,10501.0225,10501.0225,01/03/2024 12:09,,1,0,10,0
2023-10-02 02:00:00,Monthly Hourly Load Values,10/02/2023,02:00,03:00,NL,100,10392.3825,10392.3825,01/03/2024 12:09,,2,0,10,0
2023-10-02 03:00:00,Monthly Hourly Load Values,10/02/2023,03:00,04:00,NL,100,10408.7375,10408.7375,01/03/2024 12:09,,3,0,10,0
2023-10-02 04:00:00,Monthly Hourly Load Values,10/02/2023,04:00,05:00,NL,100,10741.5125,10741.5125,01/03/2024 12:09,,4,0,10,0
2023-10-02 05:00:00,Monthly Hourly Load Values,10/02/2023,05:00,06:00,NL,100,11944.4,11944.4,01/03/2024 12:09,,5,0,10,0
2023-10-02 06:00:00,Monthly Hourly Load Values,10/02/2023,06:00,07:00,NL,100,13804.89,13804.89,01/03/2024 12:09,,6,0,10,0
2023-10-02 07:00:00,Monthly Hourly Load Values,10/02/2023,07:00,08:00,NL,100,14836.32,14836.32,01/03/2024 12:09,,7,0,10,0
2023-10-02 08:00:00,Monthly Hourly Load Values,10/02/2023,08:00,09:00,NL,100,14502.5,14502.5,01/03/2024 12:09,,8,0,10,0
2023-10-02 09:00:00,Monthly Hourly Load Values,10/02/2023,09:00,10:00,NL,100,13060.375,13060.375,01/03/2024 12:09,,9,0,10,0
2023-10-02 10:00:00,Monthly Hourly Load Values,10/02/2023,10:00,11:00,NL,100,11414.1875,11414.1875,01/03/2024 12:09,,10,0,10,0
2023-10-02 11:00:00,Monthly Hourly Load Values,10/02/2023,11:00,12:00,NL,100,10599.4875,10599.4875,01/03/2024 12:09,,11,0,10,0
2023-10-02 12:00:00,Monthly Hourly Load Values,10/02/2023,12:00,13:00,NL,100,10579.41,10579.41,01/03/2024 12:09,,12,0,10,0
2023-10-02 13:00:00,Monthly Hourly Load Values,10/02/2023,13:00,14:00,NL,100,10886.4475,10886.4475,01/03/2024 12:09,,13,0,10,0
2023-10-02 14:00:00,Monthly Hourly Load Values,10/02/2023,14:00,15:00,NL,100,11926.325,11926.325,01/03/2024 12:09,,14,0,10,0
2023-10-02 15:00:00,Monthly Hourly Load Values,10/02/2023,15:00,16:00,NL,100,13668.7625,13668.7625,01/03/2024 12:09,,15,0,10,0
2023-10-02 16:00:00,Monthly Hourly Load Values,10/02/2023,16:00,17:00,NL,100,15108.605,15108.605,01/03/2024 12:09,,16,0,10,0
2023-10-02 17:00:00,Monthly Hourly Load Values,10/02/2023,17:00,18:00,NL,100,15198.05,15198.05,01/03/2024 12:09,,17,0,10,0
2023-10-02 18:00:00,Monthly Hourly Load Values,10/02/2023,18:00,19:00,NL,100,14529.485,14529.485,01/03/2024 12:09,,18,0,10,0
2023-10-02 19:00:00,Monthly Hourly Load Values,10/02/2023,19:00,20:00,NL,100,13762.7675,13762.7675,01/03/2024 12:09,,19,0,10,0
2023-10-02 20:00:00,Monthly Hourly Load Values,10/02/2023,20:00,21:00,NL,100,13012.8525,13012.8525,01/03/2024 12:09,,20,0,10,0
2023-10-02 21:00:00,Monthly Hourly Load Values,10/02/2023,21:00,22:00,NL,100,12155.0175,12155.0175,01/03/2024 12:09,,21,0,10,0
2023-10-02 22:00:00,Monthly Hourly Load Values,10/02/2023,22:00,23:00,NL,100,11433.0675,11433.0675,01/03/2024 12:09,,22,0,10,0
2023-10-02 23:00:00,Monthly Hourly Load Values,10/02/2023,23:00,00:00,NL,100,10687.76,10687.76,01/03/2024 12:09,,23,0,10,0
2023-11-02 00:00:00,Monthly Hourly Load Values,11/02/2023,00:00,01:00,NL,100,10249.5375,10249.5375,01/03/2024 12:09,,0,3,11,0
2023-11-02 01:00:00,Monthly Hourly Load Values,11/02/2023,01:00,02:00,NL,100,9956.415,9956.415,01/03/2024 12:09,,1,3,11,0
2023-11-02 02:00:00,Monthly Hourly Load Values,11/02/2023,02:00,03:00,NL,100,9808.3275,9808.3275,01/03/2024 12:09,,2,3,11,0
2023-11-02 03:00:00,Monthly Hourly Load Values,11/02/2023,03:00,04:00,NL,100,9729.7425,9729.7425,01/03/2024 12:09,,3,3,11,0
2023-11-02 04:00:00,Monthly Hourly Load Values,11/02/2023,04:00,05:00,NL,100,9881.1875,9881.1875,01/03/2024 12:09,,4,3,11,0
2023-11-02 05:00:00,Monthly Hourly Load Values,11/02/2023,05:00,06:00,NL,100,10259.7025,10259.7025,01/03/2024 12:09,,5,3,11,0
2023-11-02 06:00:00,Monthly Hourly Load Values,11/02/2023,06:00,07:00,NL,100,10962.3975,10962.3975,01/03/2024 12:09,,6,3,11,0
2023-11-02 07:00:00,Monthly Hourly Load Values,11/02/2023,07:00,08:00,NL,100,11729.7225,11729.7225,01/03/2024 12:09,,7,3,11,0
2023-11-02 08:00:00,Monthly Hourly Load Values,11/02/2023,08:00,09:00,NL,100,12233.885,12233.885,01/03/2024 12:09,,8,3,11,0
2023-11-02 09:00:00,Monthly Hourly Load Values,11/02/2023,09:00,10:00,NL,100,12191.31,12191.31,01/03/2024 12:09,,9,3,11,0
2023-11-02 10:00:00,Monthly Hourly Load Values,11/02/2023,10:00,11:00,NL,100,11867.535,11867.535,01/03/2024 12:09,,10,3,11,0
2023-11-02 11:00:00,Monthly Hourly Load Values,11/02/2023,11:00,12:00,NL,100,11694.1775,11694.1775,01/03/2024 12:09,,11,3,11,0
2023-11-02 12:00:00,Monthly Hourly Load Values,11/02/2023,12:00,13:00,NL,100,11296.6225,11296.6225,01/03/2024 12:09,,12,3,11,0
2023-11-02 13:00:00,Monthly Hourly Load Values,11/02/2023,13:00,14:00,NL,100,11182.2775,11182.2775,01/03/2024 12:09,,13,3,11,0
2023-11-02 14:00:00,Monthly Hourly Load Values,11/02/2023,14:00,15:00,NL,100,11465.94,11465.94,01/03/2024 12:09,,14,3,11,0
2023-11-02 15:00:00,Monthly Hourly Load Values,11/02/2023,15:00,16:00,NL,100,12254.4475,12254.4475,01/03/2024 12:09,,15,3,11,0
2023-11-02 16:00:00,Monthly Hourly Load Values,11/02/2023,16:00,17:00,NL,100,13470.305,13470.305,01/03/2024 12:09,,16,3,11,0
2023-11-02 17:00:00,Monthly Hourly Load Values,11/02/2023,17:00,18:00,NL,100,13885.115,13885.115,01/03/2024 12:09,,17,3,11,0
2023-11-02 18:00:00,Monthly Hourly Load Values,11/02/2023,18:00,19:00,NL,100,13313.8625,13313.8625,01/03/2024 12:09,,18,3,11,0
2023-11-02 19:00:00,Monthly Hourly Load Values,11/02/2023,19:00,20:00,NL,100,12671.725,12671.725,01/03/2024 12:09,,19,3,11,0
2023-11-02 20:00:00,Monthly Hourly Load Values,11/02/2023,20:00,21:00,NL,100,12097.855,12097.855,01/03/2024 12:09,,20,3,11,0
2023-11-02 21:00:00,Monthly Hourly Load Values,11/02/2023,21:00,22:00,NL,100,11527.485,11527.485,01/03/2024 12:09,,21,3,11,0
2023-11-02 22:00:00,Monthly Hourly Load Values,11/02/2023,22:00,23:00,NL,100,10940.48,10940.48,01/03/2024 12:09,,22,3,11,0
2023-11-02 23:00:00,Monthly Hourly Load Values,11/02/2023,23:00,00:00,NL,100,10419.745,10419.745,01/03/2024 12:09,,23,3,11,0
2023-12-02 00:00:00,Monthly Hourly Load Values,12/02/2023,00:00,01:00,NL,100,10034.155,10034.155,01/03/2024 12:09,,0,5,12,0
2023-12-02 01:00:00,Monthly Hourly Load Values,12/02/2023,01:00,02:00,NL,100,9822.5225,9822.5225,01/03/2024 12:09,,1,5,12,0
2023-12-02 02:00:00,Monthly Hourly Load Values,12/02/2023,02:00,03:00,NL,100,9728.68,9728.68,01/03/2024 12:09,,2,5,12,0
2023-12-02 03:00:00,Monthly Hourly Load Values,12/02/2023,03:00,04:00,NL,100,9674.73,9674.73,01/03/2024 12:09,,3,5,12,0
2023-12-02 04:00:00,Monthly Hourly Load Values,12/02/2023,04:00,05:00,NL,100,9641.8175,9641.8175,01/03/2024 12:09,,4,5,12,0
2023-12-02 05:00:00,Monthly Hourly Load Values,12/02/2023,05:00,06:00,NL,100,9846.53,9846.53,01/03/2024 12:09,,5,5,12,0
2023-12-02 06:00:00,Monthly Hourly Load Values,12/02/2023,06:00,07:00,NL,100,10242.32,10242.32,01/03/2024 12:09,,6,5,12,0
2023-12-02 07:00:00,Monthly Hourly Load Values,12/02/2023,07:00,08:00,NL,100,10869.9025,10869.9025,01/03/2024 12:09,,7,5,12,0
2023-12-02 08:00:00,Monthly Hourly Load Values,12/02/2023,08:00,09:00,NL,100,11287.0725,11287.0725,01/03/2024 12:09,,8,5,12,0
2023-12-02 09:00:00,Monthly Hourly Load Values,12/02/2023,09:00,10:00,NL,100,11477.965,11477.965,01/03/2024 12:09,,9,5,12,0
2023-12-02 10:00:00,Monthly Hourly Load Values,12/02/2023,10:00,11:00,NL,100,11488.5175,11488.5175,01/03/2024 12:09,,10,5,12,0
2023-12-02 11:00:00,Monthly Hourly Load Values,12/02/2023,11:00,12:00,NL,100,11569.2725,11569.2725,01/03/2024 12:09,,11,5,12,0
2023-12-02 12:00:00,Monthly Hourly Load Values,12/02/2023,12:00,13:00,NL,100,11639.09,11639.09,01/03/2024 12:09,,12,5,12,0
2023-12-02 13:00:00,Monthly Hourly Load Values,12/02/2023,13:00,14:00,NL,100,11727.235,11727.235,01/03/2024 12:09,,13,5,12,0
2023-12-02 14:00:00,Monthly Hourly Load Values,12/02/2023,14:00,15:00,NL,100,11894.7675,11894.7675,01/03/2024 12:09,,14,5,12,0
2023-12-02 15:00:00,Monthly Hourly Load Values,12/02/2023,15:00,16:00,NL,100,12382.6325,12382.6325,01/03/2024 12:09,,15,5,12,0
2023-12-02 16:00:00,Monthly Hourly Load Values,12/02/2023,16:00,17:00,NL,100,13490.9125,13490.9125,01/03/2024 12:09,,16,5,12,0
2023-12-02 17:00:00,Monthly Hourly Load Values,12/02/2023,17:00,18:00,NL,100,13929.03,13929.03,01/03/2024 12:09,,17,5,12,0
2023-12-02 18:00:00,Monthly Hourly Load Values,12/02/2023,18:00,19:00,NL,100,13456.7775,13456.7775,01/03/2024 12:09,,18,5,12,0
2023-12-02 19:00:00,Monthly Hourly Load Values,12/02/2023,19:00,20:00,NL,100,12931.7275,12931.7275,01/03/2024 12:09,,19,5,12,0
2023-12-02 20:00:00,Monthly Hourly Load Values,12/02/2023,20:00,21:00,NL,100,12281.66,12281.66,01/03/2024 12:09,,20,5,12,0
2023-12-02 21:00:00,Monthly Hourly Load Values,12/02/2023,21:00,22:00,NL,100,11628.1,11628.1,01/03/2024 12:09,,21,5,12,0
2023-12-02 22:00:00,Monthly Hourly Load Values,12/02/2023,22:00,23:00,NL,100,10919.0225,10919.0225,01/03/2024 12:09,,22,5,12,0
2023-12-02 23:00:00,Monthly Hourly Load Values,12/02/2023,23:00,00:00,NL,100,10506.0925,10506.0925,01/03/2024 12:09,,23,5,12,0
2023-02-13 00:00:00,Monthly Hourly Load Values,13/02/2023,00:00,01:00,NL,100,10195.9525,10195.9525,01/03/2024 12:09,,0,0,2,0
2023-02-13 01:00:00,Monthly Hourly Load Values,13/02/2023,01:00,02:00,NL,100,10026.4375,10026.4375,01/03/2024 12:09,,1,0,2,0
2023-02-13 02:00:00,Monthly Hourly Load Values,13/02/2023,02:00,03:00,NL,100,9984.765,9984.765,01/03/2024 12:09,,2,0,2,0
2023-02-13 03:00:00,Monthly Hourly Load Values,13/02/2023,03:00,04:00,NL,100,10072.0875,10072.0875,01/03/2024 12:09,,3,0,2,0
2023-02-13 04:00:00,Monthly Hourly Load Values,13/02/2023,04:00,05:00,NL,100,10426.22,10426.22,01/03/2024 12:09,,4,0,2,0
2023-02-13 05:00:00,Monthly Hourly Load Values,13/02/2023,05:00,06:00,NL,100,11551.5375,11551.5375,01/03/2024 12:09,,5,0,2,0
2023-02-13 06:00:00,Monthly Hourly Load Values,13/02/2023,06:00,07:00,NL,100,13461.1925,13461.1925,01/03/2024 12:09,,6,0,2,0
2023-02-13 07:00:00,Monthly Hourly Load Values,13/02/2023,07:00,08:00,NL,100,14468.2525,14468.2525,01/03/2024 12:09,,7,0,2,0
2023-02-13 08:00:00,Monthly Hourly Load Values,13/02/2023,08:00,09:00,NL,100,14000.0425,14000.0425,01/03/2024 12:09,,8,0,2,0
2023-02-13 09:00:00,Monthly Hourly Load Values,13/02/2023,09:00,10:00,NL,100,12744.85,12744.85,01/03/2024 12:09,,9,0,2,0
2023-02-13 10:00:00,Monthly Hourly Load Values,13/02/2023,10:00,11:00,NL,100,11567.52,11567.52,01/03/2024 12:09,,10,0,2,0
2023-02-13 11:00:00,Monthly Hourly Load Values,13/02/2023,11:00,12:00,NL,100,10652.935,10652.935,01/03/2024 12:09,,11,0,2,0
2023-02-13 12:00:00,Monthly Hourly Load Values,13/02/2023,12:00,13:00,NL,100,10199.8275,10199.8275,01/03/2024 12:09,,12,0,2,0
2023-02-13 13:00:00,Monthly Hourly Load Values,13/02/2023,13:00,14:00,NL,100,10264.74,10264.74,01/03/2024 12:09,,13,0,2,0
2023-02-13 14:00:00,Monthly Hourly Load Values,13/02/2023,14:00,15:00,NL,100,11105.1775,11105.1775,01/03/2024 12:09,,14,0,2,0
2023-02-13 15:00:00,Monthly Hourly Load Values,13/02/2023,15:00,16:00,NL,100,12681.6275,12681.6275,01/03/2024 12:09,,15,0,2,0
2023-02-13 16:00:00,Monthly Hourly Load Values,13/02/2023,16:00,17:00,NL,100,14730.6475,14730.6475,01/03/2024 12:09,,16,0,2,0
2023-02-13 17:00:00,Monthly Hourly Load Values,13/02/2023,17:00,18:00,NL,100,15235.6125,15235.6125,01/03/2024 12:09,,17,0,2,0
2023-02-13 18:00:00,Monthly Hourly Load Values,13/02/2023,18:00,19:00,NL,100,14559.93,14559.93,01/03/2024 12:09,,18,0,2,0
2023-02-13 19:00:00,Monthly Hourly Load Values,13/02/2023,19:00,20:00,NL,100,13991.3925,13991.3925,01/03/2024 12:09,,19,0,2,0
2023-02-13 20:00:00,Monthly Hourly Load Values,13/02/2023,20:00,21:00,NL,100,13249.48,13249.48,01/03/2024 12:09,,20,0,2,0
2023-02-13 21:00:00,Monthly Hourly Load Values,13/02/2023,21:00,22:00,NL,100,12390.315,12390.315,01/03/2024 12:09,,21,0,2,0
2023-02-13 22:00:00,Monthly Hourly Load Values,13/02/2023,22:00,23:00,NL,100,11607.46,11607.46,01/03/2024 12:09,,22,0,2,0
2023-02-13 23:00:00,Monthly Hourly Load Values,13/02/2023,23:00,00:00,NL,100,11035.5475,11035.5475,01/03/2024 12:09,,23,0,2,0
2023-02-14 00:00:00,Monthly Hourly Load Values,14/02/2023,00:00,01:00,NL,100,10694.15,10694.15,01/03/2024 12:09,,0,1,2,0
2023-02-14 01:00:00,Monthly Hourly Load Values,14/02/2023,01:00,02:00,NL,100,10521.68,10521.68,01/03/2024 12:09,,1,1,2,0
2023-02-14 02:00:00,Monthly Hourly Load Values,14/02/2023,02:00,03:00,NL,100,10413.0775,10413.0775,01/03/2024 12:09,,2,1,2,0
2023-02-14 03:00:00,Monthly Hourly Load Values,14/02/2023,03:00,04:00,NL,100,10444.2175,10444.2175,01/03/2024 12:09,,3,1,2,0
2023-02-14 04:00:00,Monthly Hourly Load Values,14/02/2023,04:00,05:00,NL,100,10737.3575,10737.3575,01/03/2024 12:09,,4,1,2,0
2023-02-14 05:00:00,Monthly Hourly Load Values,14/02/2023,05:00,06:00,NL,100,12004.185,12004.185,01/03/2024 12:09,,5,1,2,0
2023-02-14 06:00:00,Monthly Hourly Load Values,14/02/2023,06:00,07:00,NL,100,13828.3675,13828.3675,01/03/2024 12:09,,6,1,2,0
2023-02-14 07:00:00,Monthly Hourly Load Values,14/02/2023,07:00,08:00,NL,100,14469.7825,14469.7825,01/03/2024 12:09,,7,1,2,0
2023-02-14 08:00:00,Monthly Hourly Load Values,14/02/2023,08:00,09:00,NL,100,13126.21,13126.21,01/03/2024 12:09,,8,1,2,0
2023-02-14 09:00:00,Monthly Hourly Load Values,14/02/2023,09:00,10:00,NL,100,11274.9475,11274.9475,01/03/2024 12:09,,9,1,2,0
2023-02-14 10:00:00,Monthly Hourly Load Values,14/02/2023,10:00,11:00,NL,100,9861.7825,9861.7825,01/03/2024 12:09,,10,1,2,0
2023-02-14 11:00:00,Monthly Hourly Load Values,14/02/2023,11:00,12:00,NL,100,9071.7775,9071.7775,01/03/2024 12:09,,11,1,2,0
2023-02-14 12:00:00,Monthly Hourly Load Values,14/02/2023,12:00,13:00,NL,100,8975.4625,8975.4625,01/03/2024 12:09,,12,1,2,0
2023-02-14 13:00:00,Monthly Hourly Load Values,14/02/2023,13:00,14:00,NL,100,9500.05,9500.05,01/03/2024 12:09,,13,1,2,0
2023-02-14 14:00:00,Monthly Hourly Load Values,14/02/2023,14:00,15:00,NL,100,10668.9625,10668.9625,01/03/2024 12:09,,14,1,2,0
2023-02-14 15:00:00,Monthly Hourly Load Values,14/02/2023,15:00,16:00,NL,100,12516.8775,12516.8775,01/03/2024 12:09,,15,1,2,0
2023-02-14 16:00:00,Monthly Hourly Load Values,14/02/2023,16:00,17:00,NL,100,14693.235,14693.235,01/03/2024 12:09,,16,1,2,0
2023-02-14 17:00:00,Monthly Hourly Load Values,14/02/2023,17:00,18:00,NL,100,15288.98,15288.98,01/03/2024 12:09,,17,1,2,0
2023-02-14 18:00:00,Monthly Hourly Load Values,14/02/2023,18:00,19:00,NL,100,14862.1125,14862.1125,01/03/2024 12:09,,18,1,2,0
2023-02-14 19:00:00,Monthly Hourly Load Values,14/02/2023,19:00,20:00,NL,100,14208.735,14208.735,01/03/2024 12:09,,19,1,2,0
2023-02-14 20:00:00,Monthly Hourly Load Values,14/02/2023,20:00,21:00,NL,100,13480.295,13480.295,01/03/2024 12:09,,20,1,2,0
2023-02-14 21:00:00,Monthly Hourly Load Values,14/02/2023,21:00,22:00,NL,100,12630.355,12630.355,01/03/2024 12:09,,21,1,2,0
2023-02-14 22:00:00,Monthly Hourly Load Values,14/02/2023,22:00,23:00,NL,100,11823.6925,11823.6925,01/03/2024 12:09,,22,1,2,0
2023-02-14 23:00:00,Monthly Hourly Load Values,14/02/2023,23:00,00:00,NL,100,11181.88,11181.88,01/03/2024 12:09,,23,1,2,0
2023-02-15 00:00:00,Monthly Hourly Load Values,15/02/2023,00:00,01:00,NL,100,10751.415,10751.415,01/03/2024 12:09,,0,2,2,0
2023-02-15 01:00:00,Monthly Hourly Load Values,15/02/2023,01:00,02:00,NL,100,10514.7125,10514.7125,01/03/2024 12:09,,1,2,2,0
2023-02-15 02:00:00,Monthly Hourly Load Values,15/02/2023,02:00,03:00,NL,100,10392.5175,10392.5175,01/03/2024 12:09,,2,2,2,0
2023-02-15 03:00:00,Monthly Hourly Load Values,15/02/2023,03:00,04:00,NL,100,10419.825,10419.825,01/03/2024 12:09,,3,2,2,0
2023-02-15 04:00:00,Monthly Hourly Load Values,15/02/2023,04:00,05:00,NL,100,10775.1575,10775.1575,01/03/2024 12:09,,4,2,2,0
2023-02-15 05:00:00,Monthly Hourly Load Values,15/02/2023,05:00,06:00,NL,100,12023.1275,12023.1275,01/03/2024 12:09,,5,2,2,0
2023-02-15 06:00:00,Monthly Hourly Load Values,15/02/2023,06:00,07:00,NL,100,13766.39,13766.39,01/03/2024 12:09,,6,2,2,0
